label,key,cer,wer,mean_similarity,min_similarity,std_similarity,ref_to_hyp_mean,hyp_to_ref_mean,layoutlmv3_cosine_similarity
4.modify,80_2025_QH15_649688,0.13622611,0.58310627,0.835831,0.760403,0.022008,0.873853,0.870433,0.999906
4.modify,81_2025_QH15_660533,0.12162667,0.50654159,0.851672,0.693945,0.030067,0.898293,0.889007,0.999886
4.modify,82_2025_QH15_660530,0.13082837,0.55815397,0.806504,0.562004,0.049725,0.85245,0.860645,0.999946
4.modify,83_2025_QH15_663780,0.16470916,0.65690665,0.787534,0.449639,0.071832,0.841005,0.837655,0.999669
4.modify,84_2025_QH15_655378,0.11567081,0.51190476,0.842598,0.582874,0.042217,0.893647,0.882712,0.999842
4.modify,85_2025_QH15_651570,0.12304589,0.5223968,0.831746,0.574637,0.047613,0.889804,0.887452,0.999972
4.modify,86_2025_QH15_662377,0.12391088,0.54559037,0.779608,0.50086,0.054239,0.853541,0.858109,0.999986
4.modify,87_2025_QH15_662673,0.13621602,0.57758902,0.840872,0.726163,0.031425,0.8793,0.882102,0.999976
4.modify,88_2025_QH15_m_659898,0.13324491,0.57319915,0.809037,0.528295,0.050486,0.864569,0.860395,0.999905
4.modify,89_2025_QH15_650061,0.12413533,0.5189667,0.854901,0.287751,0.051867,0.898707,0.89271,0.999762
4.modify,8_2026_QH16_704810,0.14553495,0.60124703,0.821012,0.68893,0.034248,0.870478,0.862757,0.99909
4.modify,90_2025_QH15_m_662379,0.13601866,0.57220307,0.828517,0.49983,0.04146,0.876232,0.878794,0.999914
4.modify,91_2025_QH15_m_625628,0.13432156,0.55429658,0.843036,0.699411,0.024204,0.878031,0.874449,0.999909
4.modify,92_2025_QH15_659897,0.13556109,0.57312466,0.849997,0.780679,0.023536,0.886043,0.881629,0.999858
4.modify,93_2025_QH15_m_581164,0.14176165,0.58966607,0.843177,0.633757,0.029696,0.884532,0.884842,0.999502
4.modify,94_2025_QH15_643689,0.13860446,0.57582479,0.846993,0.573332,0.032426,0.888026,0.884481,0.999707
4.modify,95_2025_QH15_622480,0.1410579,0.6023622,0.832824,0.688978,0.031677,0.884405,0.873885,0.999919
4.modify,96_2025_QH15_648594,0.13379074,0.56281407,0.836745,0.738036,0.030654,0.871165,0.867825,0.999962
4.modify,97_2025_QH15_663709,0.14382601,0.57088912,0.806429,0.67333,0.042936,0.854401,0.864424,0.999696
4.modify,98_2025_QH15_662116,0.1347878,0.55841694,0.839041,0.661599,0.036355,0.879196,0.886227,0.99965
4.modify,99_2025_QH15_662829,0.12959726,0.55468933,0.810643,0.503161,0.054177,0.874971,0.868292,0.999942
5.layout,01_2021_QH15_486447,0.15100214,0.53658537,0.839828,0.688072,0.033104,0.888466,0.891358,0.999335
5.layout,01_2026_NQ-HDND_707600,0.12359751,0.55756282,0.837738,0.704726,0.026667,0.879823,0.874935,0.998823
5.layout,01_2026_NQ-HDND_707836,0.13660245,0.56045752,0.774578,0.603797,0.099235,0.873652,0.876964,0.999223
5.layout,01_2026_QH16_704788,0.11180976,0.50403541,0.838108,0.736236,0.027493,0.884092,0.877653,0.999273
5.layout,02_2021_QH15_489113,0.12740452,0.53482587,0.664521,0.303905,0.201166,0.789753,0.799823,0.99772
5.layout,02_2026_NQ-HDND_707102,0.11882924,0.50594331,0.844143,0.671852,0.050935,0.903963,0.899901,0.998223
5.layout,02_2026_NQ-HDND_707534,0.1210623,0.54735707,0.841578,0.705773,0.027515,0.884142,0.87796,0.997913
5.layout,02_2026_NQ-HDND_707835,0.26156109,0.67254822,0.820855,0.684545,0.045782,0.879123,0.875347,0.998487
5.layout,02_2026_NQ-HDND_708053,0.12562258,0.51227187,0.838577,0.694248,0.049554,0.897975,0.892453,0.997118
5.layout,02_2026_QH16_696077,0.11754317,0.52994012,0.844264,0.735525,0.023992,0.885417,0.882016,0.999555
5.layout,02_2026_UBTVQH16_708292,0.29055441,0.67145136,0.796845,0.686784,0.072708,0.882124,0.882722,0.998947
5.layout,03_2022_QH15_m_486653,0.12368192,0.52375194,0.820703,0.538112,0.061775,0.883509,0.878819,0.998434
5.layout,03_2026_NQ-HDND_707107,0.1208641,0.49528005,0.825401,0.723505,0.039157,0.88184,0.879331,0.997914
5.layout,03_2026_NQ-HDND_707251,0.11932629,0.50735294,0.833782,0.689846,0.052265,0.892548,0.892542,0.998894
5.layout,03_2026_NQ-HDND_707834,0.12002026,0.50727969,0.822327,0.657922,0.073994,0.893494,0.893037,0.99901
5.layout,03_2026_NQ-HDND_709377,0.12793876,0.53560176,0.843775,0.749503,0.035841,0.887697,0.886982,0.999487
5.layout,03_2026_QH16_694806,0.12406956,0.53899819,0.838004,0.733235,0.025768,0.87912,0.871677,0.99886
5.layout,04_2022_QH15_477977,0.13463426,0.60256191,0.826519,0.660716,0.031709,0.860638,0.862863,0.996798
5.layout,04_2026_NQ-HDND_707101,0.09126609,0.32325142,0.808183,0.642413,0.095431,0.939086,0.937522,0.999003
5.layout,04_2026_NQ-HDND_707533,0.12416851,0.51191527,0.834567,0.750969,0.049448,0.907503,0.906212,0.98468
5.layout,04_2026_NQ-HDND_707833,0.11730718,0.53029357,0.834146,0.558071,0.068372,0.881729,0.89067,0.997861
5.layout,04_2026_NQ-HDND_707870,0.20895962,0.5556545,0.775568,0.28912,0.148761,0.895071,0.858664,0.996197
5.layout,04_2026_QH16_681012,0.12699407,0.56895797,0.820852,0.668511,0.033643,0.851724,0.861132,0.995582
5.layout,05_2022_QH15_486445,0.11992068,0.54279375,0.835965,0.738511,0.025607,0.880158,0.874126,0.999055
5.layout,05_2026_NQ-HDND_707049,0.11392065,0.47371676,0.823018,0.636247,0.059759,0.889961,0.889961,0.998585
5.layout,05_2026_NQ-HDND_707532,0.12926962,0.56344658,0.842324,0.70233,0.028646,0.881922,0.882181,0.998397
5.layout,05_2026_NQ-HDND_707602,0.11783244,0.50633947,0.848033,0.751696,0.031798,0.892277,0.892144,0.996633
5.layout,05_2026_NQ-HDND_707832,0.12585356,0.55355404,0.812625,0.62369,0.05827,0.877435,0.875316,0.999389
5.layout,05_2026_QH16_704792,0.12033559,0.52687704,0.830515,0.649935,0.03872,0.867803,0.869491,0.997893
5.layout,06_2022_QH15_418232,0.11365134,0.51909703,0.822254,0.63219,0.032968,0.879112,0.876582,0.99955
5.layout,06_2026_NQ-HDND_707048,0.13035294,0.49410504,0.846646,0.774236,0.046655,0.908732,0.908732,0.997929
5.layout,06_2026_NQ-HDND_707604,0.13915858,0.49411765,0.849759,0.741709,0.066106,0.918863,0.918863,0.996676
5.layout,06_2026_QH16_704653,0.12095045,0.53986711,0.821627,0.621934,0.04702,0.872994,0.876517,0.99711
5.layout,07_2022_QH15_458435,0.1294711,0.57746521,0.82854,0.63088,0.028079,0.870708,0.868922,0.999476
5.layout,07_2026_NQ-HDND_707047,0.11998753,0.51256039,0.835118,0.65177,0.068203,0.906022,0.90437,0.997521
5.layout,07_2026_NQ-HDND_707601,0.20644313,0.52151394,0.759996,0.360673,0.139503,0.823174,0.869508,0.997092
5.layout,07_2026_QH16_704791,0.12469627,0.5549137,0.837648,0.62094,0.031153,0.877743,0.870777,0.99909
5.layout,08_2022_QH15_m_465916,0.125391,0.58018611,0.83049,0.336922,0.037312,0.876546,0.868491,0.999365
5.layout,08_2026_NQ-HDND_707605,0.1363766,0.51131824,0.827763,0.739367,0.05712,0.897398,0.897398,0.996835
5.layout,08_2026_NQ-HDND_710089,0.13829064,0.54402516,0.812435,0.703094,0.051895,0.875525,0.878707,0.999349
5.layout,09_2022_QH15_m_513345,0.13869048,0.61133603,0.82154,0.633975,0.045979,0.862957,0.863985,0.998758
5.layout,09_2026_NQ-HDND_707045,0.15316561,0.59695817,0.824527,0.726446,0.047959,0.88155,0.878136,0.995806
5.layout,09_2026_NQ-HDND_707103,0.1384847,0.53077816,0.824084,0.697274,0.062309,0.901686,0.898332,0.977099
5.layout,09_2026_QH16_703956,0.15284327,0.56451613,0.750399,0.507657,0.11428,0.824946,0.869105,0.956062
5.layout,100_2025_QH15_688908,0.13127523,0.56560099,0.837844,0.747611,0.023965,0.873139,0.874386,0.999355
5.layout,101_2025_QH15_686537,0.12030388,0.53801997,0.842797,0.721844,0.024599,0.877168,0.880692,0.999471
5.layout,102_2025_QH15_624015,0.12318134,0.53404744,0.846618,0.738093,0.026064,0.882951,0.881586,0.997098
5.layout,103_2025_QH15_686538,0.12267442,0.53590193,0.832876,0.674085,0.031994,0.870711,0.870029,0.999373
5.layout,104_2025_QH15_633465,0.12984685,0.58987589,0.829507,0.761734,0.019628,0.863963,0.859645,0.999463
5.layout,105_2025_QH15_667661,0.11402141,0.51535292,0.85039,0.572601,0.037095,0.891779,0.884996,0.999435
5.layout,106_2025_QH15_628717,0.11582386,0.51557319,0.848532,0.63097,0.028785,0.893675,0.891054,0.99959
5.layout,107_2025_QH15_346850,0.11890642,0.51664753,0.831668,0.708708,0.036134,0.882932,0.88382,0.997426
5.layout,108_2025_QH15_675268,0.12757672,0.57931727,0.836014,0.659979,0.026949,0.878795,0.874857,0.999341
5.layout,109_2025_QH15_665870,0.12459394,0.5561893,0.836705,0.693526,0.027934,0.875663,0.874927,0.997416
5.layout,10_2022_QH15_546085,0.12420984,0.54650248,0.840497,0.637888,0.027543,0.886724,0.877642,0.999143
5.layout,10_2026_NQ-HDND_707046,0.11726171,0.49758842,0.838769,0.696762,0.05512,0.909505,0.907478,0.998801
5.layout,10_2026_NQ-HDND_707105,0.13623188,0.5,0.822774,0.717024,0.0603,0.897705,0.895921,0.999308
5.layout,110_2025_QH15_581160,0.11694618,0.5366895,0.836925,0.68557,0.0295,0.879669,0.87342,0.99919
5.layout,111_2025_QH15_667663,0.14454101,0.64298195,0.820214,0.735845,0.026721,0.86402,0.856889,0.999562
5.layout,112_2025_QH15_586814,0.12794199,0.56218639,0.838569,0.66387,0.032464,0.886795,0.881042,0.999515
5.layout,113_2025_QH15_443680,0.11669108,0.51624714,0.816026,0.462766,0.072384,0.880927,0.877298,0.998418
5.layout,114_2025_QH15_658530,0.12225588,0.5575301,0.819107,0.50251,0.045744,0.866442,0.8672,0.999598
5.layout,115_2025_QH15_675264,0.1245559,0.5552844,0.832364,0.684236,0.035935,0.877097,0.875522,0.997237
5.layout,116_2025_QH15_666020,0.11846452,0.53416052,0.829807,0.539533,0.049974,0.885472,0.877011,0.999393
5.layout,117_2025_QH15_685866,0.13004611,0.56995568,0.838759,0.742997,0.023478,0.876931,0.875448,0.998949
5.layout,118_2025_QH15_682798,0.1290245,0.5627907,0.807164,0.369504,0.059562,0.870351,0.866163,0.999482
5.layout,119_2025_QH15_685933,0.11603599,0.52953846,0.846819,0.687345,0.050496,0.890887,0.886253,0.995283
5.layout,11_2022_QH15_544688,0.10829376,0.50130978,0.851101,0.725839,0.021176,0.887129,0.882838,0.999391
5.layout,11_2026_NQ-HDND_707106,0.12240185,0.47954173,0.796067,0.656584,0.083707,0.905141,0.907681,0.99855
5.layout,11_2026_NQ-HDND_707159,0.39109363,0.74132895,0.842798,0.599433,0.04344,0.892796,0.886155,0.999206
5.layout,11_2026_NQ-HDND_709745,0.13531506,0.53974895,0.796387,0.609129,0.076528,0.883088,0.886054,0.984507
5.layout,120_2025_QH15_666019,0.11697984,0.5250158,0.829312,0.497796,0.041654,0.869639,0.871384,0.999499
5.layout,121_2025_QH15_689140,0.12291578,0.55203346,0.839444,0.688855,0.025192,0.874139,0.871657,0.999637
5.layout,122_2025_QH15_662035,0.12852815,0.58497682,0.83683,0.743246,0.022683,0.875447,0.864746,0.999287
5.layout,123_2025_QH15_656970,0.12808248,0.57327222,0.827716,0.616862,0.038504,0.868912,0.869124,0.999082
5.layout,124_2025_QH15_687560,0.12559649,0.58090078,0.846823,0.663094,0.026822,0.88942,0.878229,0.998635
5.layout,125_2025_QH15_663779,0.12915674,0.58413498,0.846504,0.731869,0.022708,0.883325,0.875132,0.999216
5.layout,126_2025_QH15_581548,0.11205085,0.50195741,0.853167,0.745355,0.024202,0.892974,0.892576,0.999052
5.layout,127_2025_QH15_686325,0.11695648,0.51787022,0.847593,0.686337,0.028181,0.8955,0.890017,1
5.layout,128_2025_QH15_679014,0.1305872,0.57454778,0.806023,0.63372,0.029854,0.857599,0.851506,0.999225
5.layout,129_2025_QH15_675261,0.12693468,0.57439485,0.832016,0.47672,0.051494,0.868862,0.871866,0.998981
5.layout,12_2022_QH15_505749,0.12156065,0.53908575,0.846121,0.702338,0.023411,0.885557,0.881627,1
5.layout,12_2026_NQ-HDND_707158,0.14472426,0.5483871,0.831512,0.75137,0.049145,0.892539,0.897461,0.997329
5.layout,12_2026_NQ-HDND_709406,0.12610275,0.54106521,0.791304,0.507302,0.110313,0.873048,0.865023,0.997729
5.layout,12_2026_NQ-HDND_709746,0.25888837,0.62406948,0.826467,0.689261,0.039872,0.879717,0.876746,0.998477
5.layout,12_NQ-HDND_707831,0.1227191,0.52118727,0.830203,0.61942,0.047583,0.883693,0.883915,0.998546
5.layout,12_NQ-HDND_708054,0.11633094,0.52838246,0.838501,0.408275,0.051352,0.888983,0.886546,0.997634
5.layout,130_2025_QH15_687674,0.11079671,0.51042152,0.835707,0.459069,0.04,0.887457,0.881839,0.999617
5.layout,131_2025_QH15_675267,0.13096748,0.57778518,0.823134,0.281426,0.074056,0.863397,0.870574,0.999442
5.layout,132_2025_QH15_685733,0.11392879,0.50538854,0.833238,0.677301,0.039792,0.875095,0.875697,0.995764
5.layout,133_2025_QH15_675211,0.11837208,0.54424192,0.847081,0.653996,0.029801,0.888627,0.882115,0.998869
5.layout,134_2025_QH15_679013,0.12387443,0.55255421,0.841858,0.713182,0.024459,0.875919,0.8718,0.997861
5.layout,135_2025_QH15_675213,0.11825181,0.52861091,0.848003,0.531351,0.032367,0.893706,0.887333,0.999432
5.layout,135_NQ-CP_706738,0.12793022,0.53010033,0.840802,0.680167,0.04332,0.893517,0.889198,0.99862
5.layout,136_2025_QH15__686937,0.12992695,0.58101504,0.809913,0.632208,0.046265,0.867093,0.86068,0.996584
5.layout,137_2025_QH15_686549,0.14390514,0.62056738,0.825484,0.720667,0.028644,0.85549,0.862114,0.998145
5.layout,138_2025_QH15_686527,0.12294317,0.53854221,0.818455,0.550854,0.080313,0.881678,0.877159,0.998034
5.layout,139_2025_QH15_684512,0.11945107,0.54342432,0.811173,0.591078,0.060832,0.858754,0.862661,0.996196
5.layout,13_2022_QH15_490095,0.11530511,0.51216173,0.836136,0.530794,0.039921,0.871206,0.87385,0.998642
5.layout,13_2026_NQ-HDND_707807,0.13623631,0.52975496,0.802465,0.659843,0.086409,0.905972,0.898671,0.999106
5.layout,13_2026_NQ-HDND_709407,0.14082278,0.55985401,0.830011,0.724778,0.044006,0.88887,0.884733,0.998996
5.layout,13_2026_NQ-HDND_709751,0.31095714,0.67227053,0.823335,0.680696,0.038089,0.878955,0.87794,0.999482
5.layout,140_2025_QH15_675263,0.32947173,0.72502031,0.810442,0.584556,0.05805,0.86738,0.860802,0.99623
5.layout,140_NQ-CP_707328,0.13573048,0.52837141,0.821289,0.644783,0.061003,0.888693,0.890028,0.997381
5.layout,141_2025_QH15_686550,0.12213044,0.53548124,0.846139,0.701064,0.031233,0.880558,0.883821,0.998728
5.layout,141_NQ-CP_708014,0.14125839,0.54683841,0.800862,0.717386,0.053584,0.880673,0.880673,0.997448
5.layout,142_2025_QH15_675210,0.12014075,0.53850948,0.840697,0.62611,0.024725,0.884152,0.876182,0.999575
5.layout,143_2025_QH15_681550,0.13367609,0.51506292,0.793749,0.46505,0.074745,0.886663,0.886065,0.999688
5.layout,143_NQ-CP_709397,0.15889465,0.51372549,0.849256,0.780424,0.052821,0.914332,0.914332,0.99741
5.layout,144_2025_QH15_675260,0.11805364,0.52100423,0.839363,0.572758,0.043407,0.886442,0.883606,0.998197
5.layout,145_2025_QH15_684669,0.13260031,0.59083323,0.842738,0.749313,0.021007,0.877258,0.872164,0.999522
5.layout,146_2025_QH15_675259,0.12472045,0.55283064,0.80818,0.45581,0.063973,0.874408,0.879793,0.999554
5.layout,147_2025_QH15_675265,0.11848651,0.53127501,0.8279,0.501611,0.054975,0.873637,0.874523,0.99929
5.layout,148_2025_QH15_m_675262,0.13048151,0.58907724,0.840413,0.758204,0.019837,0.870529,0.87206,0.999611
5.layout,148_NQ-CP_710006,0.25215628,0.6243039,0.835267,0.543562,0.048672,0.89151,0.887658,0.99932
5.layout,149_2025_QH15_679698,0.12837518,0.53333333,0.795868,0.710579,0.050687,0.851088,0.847958,0.999454
5.layout,14_2022_QH15_519327,0.11618497,0.52359335,0.841451,0.615941,0.029901,0.888273,0.87762,0.999247
5.layout,14_2026_NQ-HDND_707808,0.14877062,0.54478458,0.847012,0.678194,0.043263,0.899331,0.897077,0.9985
5.layout,14_2026_NQ-HDND_709408,0.13534352,0.53250774,0.790435,0.61161,0.082809,0.880174,0.878818,0.999014
5.layout,14_2026_NQ-HDND_710206,0.1532185,0.57053583,0.805668,0.547274,0.056995,0.876669,0.876257,0.999333
5.layout,14_NQ-HDND_707830,0.12414223,0.52932761,0.778574,0.618027,0.076015,0.874993,0.875732,0.976885
5.layout,150_2025_QH15_685773,0.11889706,0.5318837,0.837749,0.766558,0.022564,0.882154,0.872751,0.998939
5.layout,15_2023_QH15_372143,0.12952147,0.58886249,0.823058,0.365356,0.042427,0.872867,0.86381,0.99949
5.layout,15_2026_NQ-HDND_707809,0.25146304,0.53279468,0.832987,0.712088,0.04217,0.882131,0.883028,0.997978
5.layout,15_2026_NQ-HDND_707811,0.14845664,0.53837597,0.836689,0.773012,0.039966,0.891611,0.883919,0.998772
5.layout,15_2026_NQ-HDND_709741,0.34476009,0.58474173,0.816992,0.590974,0.050765,0.881623,0.88393,0.9997
5.layout,15_NQ-HDND_707829,0.33779555,0.6678515,0.838631,0.646598,0.059643,0.915594,0.911398,0.998173
5.layout,16_2023_QH15_519324,0.14861904,0.56304252,0.834814,0.66273,0.026035,0.876812,0.872869,0.999489
5.layout,16_2026_NQ-HDND_707769,0.15505985,0.5715736,0.837037,0.667582,0.050704,0.894997,0.893098,0.998155
5.layout,16_2026_NQ-HDND_707810,0.12481548,0.4996299,0.843538,0.725385,0.051839,0.905797,0.901489,0.99475
5.layout,17_2023_QH15_499239,0.11510198,0.5119647,0.835841,0.651484,0.027776,0.884671,0.879196,0.999632
5.layout,17_2026_NQ-HDND_709410,0.17315285,0.55021142,0.831119,0.731549,0.048303,0.904602,0.896418,0.998036
5.layout,18_2023_QH15_519325,0.12824415,0.57296719,0.817209,0.236828,0.067823,0.86589,0.864362,0.999263
5.layout,18_2026_NQ-HDND_709411,0.14147038,0.5017135,0.824412,0.686571,0.058691,0.910269,0.906814,0.99543
5.layout,18_NQ-HDND_707827,0.13269795,0.51858108,0.824384,0.680828,0.082779,0.906038,0.904133,0.997157
5.layout,19_2023_QH15_m_500102,0.11479668,0.52557257,0.839584,0.671581,0.028532,0.881935,0.881354,0.999535
5.layout,19_2026_NQ-HDND_709412,0.15998568,0.56590451,0.792745,0.568638,0.072729,0.886316,0.884845,0.999349
5.layout,20_2023_QH15_m_513347,0.13678574,0.60675944,0.832101,0.718122,0.023839,0.870295,0.87007,0.999123
5.layout,20_2026_NQ-HDND_709415,0.12980698,0.5206044,0.822605,0.662092,0.055449,0.891572,0.892556,0.995724
5.layout,20_2026_NQ-HDND_709736,0.24708705,0.60083718,0.766879,0.277242,0.131239,0.829237,0.87518,0.999459
5.layout,20_NQ-HDND_707825,0.11983993,0.50733138,0.820176,0.709835,0.056193,0.878479,0.876381,0.998512
5.layout,21_2026_NQ-HDND_709413,0.11955168,0.51951854,0.844314,0.710461,0.039902,0.897968,0.891684,0.998833
5.layout,21_2026_NQ-HDND_709737,0.13003524,0.56735832,0.836514,0.620148,0.039795,0.877861,0.875287,0.99874
5.layout,21_NQ-HDND_707824,0.13347458,0.55365854,0.748485,0.588819,0.093874,0.85564,0.855224,0.999124
5.layout,22_2026_NQ-HDND_709414,0.12380442,0.5276204,0.829803,0.673278,0.056245,0.889051,0.889841,0.998445
5.layout,22_2026_NQ-HDND_709738,0.17200422,0.55577568,0.826755,0.682628,0.0378,0.875114,0.878493,1
5.layout,23_2023_QH15_m_563579,0.13062556,0.56791104,0.818598,0.614745,0.042915,0.867273,0.863055,0.994048
5.layout,23_2026_NQ-HDND_709416,0.12563912,0.54779244,0.823503,0.650111,0.044458,0.881129,0.878804,0.998317
5.layout,23_2026_NQ-HDND_709739,0.11722054,0.49646504,0.814694,0.58682,0.08036,0.894617,0.894357,0.995972
5.layout,23_NQ-HDND_707612,0.12678023,0.47522236,0.828981,0.702735,0.056373,0.894118,0.892954,0.998339
5.layout,23_NQ-HDND_707821,0.1281547,0.51963746,0.824745,0.737029,0.044331,0.872996,0.870743,0.998722
5.layout,23_NQ-HDND_709740 (1),0.12108981,0.52586667,0.837977,0.743897,0.037842,0.888863,0.890461,0.98401
5.layout,23_NQ-HDND_709740,0.12108981,0.52586667,0.837977,0.743897,0.037842,0.888863,0.890461,0.98401
5.layout,24_2023_QH15_535782,0.12153763,0.55940317,0.838717,0.625201,0.02812,0.882011,0.876576,0.999289
5.layout,24_2026_NQ-HDND_709417,0.12337759,0.48723257,0.820147,0.671661,0.057104,0.895241,0.896912,0.996805
5.layout,24_2026_NQ-HDND_709733,0.16063896,0.56495053,0.839482,0.673812,0.031571,0.888108,0.884021,0.999501
5.layout,24_NQ-HDND_707611,0.12308654,0.50536097,0.844969,0.683426,0.051399,0.894738,0.892623,0.997476
5.layout,24_NQ-HDND_707820,0.13052209,0.53079948,0.829977,0.714363,0.051903,0.8913,0.88306,0.985047
5.layout,25_2023_QH15_548477,0.11357157,0.51320605,0.852283,0.719163,0.022481,0.89149,0.885137,0.99961
5.layout,25_2026_NQ-HDND_709430,0.13668567,0.5288,0.831201,0.727866,0.053366,0.900792,0.901886,0.997811
5.layout,25_2026_NQ-HDND_709752,0.13055674,0.54733219,0.821527,0.650335,0.044203,0.876073,0.873138,0.998081
5.layout,26_2023_QH15_m_552422,0.12901596,0.5633656,0.837462,0.547037,0.041344,0.877887,0.880151,0.99954
5.layout,26_2026_NQ-HDND_709418,0.14918481,0.54592902,0.839202,0.697923,0.051436,0.895266,0.894791,0.999065
5.layout,26_2026_NQ-HDND_709750,0.1448454,0.5704174,0.829067,0.607674,0.034243,0.883361,0.878813,1
5.layout,26_NQ-HDND_709743,0.11548641,0.51999249,0.831948,0.631674,0.040709,0.877604,0.876373,0.998331
5.layout,278_NQ-UBTVQH16_709850,0.13537279,0.5894337,0.818656,0.690664,0.051005,0.886718,0.876669,0.993827
5.layout,279_NQ-UBTVQH16_709851,0.14056225,0.62627986,0.823106,0.611505,0.04648,0.870981,0.865174,0.999192
5.layout,27_2023_QH15_528669,0.12912978,0.52676455,0.833898,0.694542,0.026896,0.882604,0.880793,0.999577
5.layout,27_2026_NQ-HDND_709419,0.12362983,0.5234732,0.789574,0.466363,0.114759,0.870769,0.87136,0.998034
5.layout,27_2026_NQ-HDND_709748,0.2682665,0.64046413,0.853618,0.682454,0.03965,0.903383,0.902435,0.998881
5.layout,28_2023_QH15_583801,0.11759365,0.53728964,0.855475,0.679187,0.027022,0.897759,0.892599,0.999617
5.layout,28_2026_NQ-CP_710007,0.12951922,0.52724077,0.833459,0.725954,0.044344,0.896426,0.899434,0.99782
5.layout,28_2026_NQ-HDND_709420,0.12533088,0.52922252,0.82416,0.653931,0.058408,0.893329,0.893548,0.996827
5.layout,28_2026_NQ-HDND_710200,0.12964485,0.5482087,0.802144,0.599194,0.048359,0.872736,0.870348,1
5.layout,29_2023_QH15_530116,0.11969739,0.5318298,0.843145,0.709975,0.025633,0.895621,0.88246,0.999514
5.layout,29_2026_NQ-HDND_709421,0.29472394,0.59421769,0.823844,0.720001,0.045102,0.891369,0.892562,0.999456
5.layout,30_2023_QH15_445699,0.14099021,0.59379111,0.820869,0.332037,0.08046,0.859807,0.864693,0.999253
5.layout,30_2026_NQ-HDND_709429,0.14227524,0.54888739,0.811617,0.694275,0.048331,0.881366,0.87771,0.997115
5.layout,31_2024_QH15_523642,0.13482084,0.59607451,0.825942,0.633877,0.028557,0.874122,0.872215,0.999643
5.layout,31_2026_NQ-HDND_709428,0.13764866,0.53682784,0.806886,0.571418,0.084094,0.87959,0.877692,0.99778
5.layout,32_2024_QH15_m_577203,0.12095044,0.54820868,0.835804,0.578354,0.027588,0.889589,0.877443,0.99967
5.layout,32_2026_NQ-HDND_709422,0.13440762,0.52658662,0.839436,0.731957,0.04884,0.905793,0.898609,0.998947
5.layout,33_2024_QH15_545181,0.12843068,0.55927899,0.838778,0.611816,0.027694,0.878267,0.872508,0.999473
5.layout,33_2026_NQ-HDND_709423,0.13038779,0.52125693,0.805438,0.664833,0.060891,0.87802,0.880978,0.998628
5.layout,34_2024_QH15_580434,0.1119058,0.49862722,0.851162,0.714489,0.028849,0.905815,0.890319,0.999615
5.layout,34_NQ-HDND_709431,0.1439206,0.49425287,0.824206,0.711324,0.059772,0.904052,0.897335,0.997573
5.layout,3579_QD-UBND_708038,0.53490502,0.84506399,0.844801,0.648955,0.042307,0.884997,0.881485,0.999325
5.layout,35_2024_QH15_588811,0.1233062,0.54983261,0.840708,0.732144,0.024219,0.883717,0.878313,0.999499
5.layout,35_NQ-HDND_707110,0.57999009,0.80296264,0.87268,0.612739,0.042441,0.92797,0.92732,0.999544
5.layout,36_2024_QH15_444251,0.11645737,0.52006942,0.820178,0.557114,0.040291,0.88414,0.876759,0.999498
5.layout,36_NQ-HDND_707610,0.11515738,0.5096283,0.834597,0.637826,0.048515,0.894317,0.894431,0.999195
5.layout,37_2024_QH15_588810,0.12451407,0.54057782,0.825177,0.538367,0.042585,0.869586,0.872447,0.999391
5.layout,38_2024_QH15_555033,0.12102577,0.56186579,0.858298,0.710976,0.019347,0.892717,0.888012,0.999099
5.layout,38_2026_QD-UBND_708135,0.13577432,0.55917418,0.798751,0.570233,0.067709,0.874834,0.872726,0.99535
5.layout,39_2024_QH15_575158,0.11894267,0.53645257,0.842584,0.741439,0.022815,0.885793,0.880737,0.999449
5.layout,40_2024_QH15_564046,0.13462177,0.58894799,0.824657,0.719906,0.028086,0.869622,0.857205,0.995275
5.layout,40_NQ-HDND_707111,0.64187355,0.8985563,0.857868,0.661359,0.037068,0.904703,0.905732,0.997863
5.layout,41_2019_QH14_387991,0.11538562,0.51071257,0.847984,0.698244,0.027443,0.902325,0.892293,0.999335
5.layout,41_2024_QH15_557190,0.13202663,0.58245877,0.812291,0.604276,0.031787,0.869109,0.861997,0.999268
5.layout,42_NQ-HDND_707609,0.14126122,0.5191022,0.823445,0.692944,0.04847,0.900919,0.895659,0.990077
5.layout,43_2019_QH14_367665,0.12644132,0.57215566,0.838349,0.340928,0.049816,0.884559,0.876373,0.999625
5.layout,43_2024_QH15_612195,0.12634483,0.53473945,0.668411,0.326714,0.179067,0.817949,0.766642,0.998164
5.layout,44_2024_QH15_583839,0.12708783,0.56951472,0.82031,0.585118,0.037199,0.869985,0.865309,0.998796
5.layout,44_NQ-HDND_707608,0.14371658,0.50076336,0.822847,0.710445,0.079248,0.922112,0.922112,0.998991
5.layout,45_2019_QH14_333670,0.12709491,0.57465215,0.834863,0.481418,0.033474,0.874379,0.877981,0.999197
5.layout,45_2024_QH15_583769,0.1220803,0.53078263,0.847918,0.695993,0.024456,0.895427,0.8856,0.999609
5.layout,45_NQ-HDND_707607,0.15358507,0.52662722,0.814408,0.733996,0.075054,0.910925,0.910925,0.999548
5.layout,46_2019_QH14_398157,0.11607562,0.5239409,0.846434,0.64607,0.034319,0.886024,0.883018,0.999602
5.layout,46_2024_QH15_524982,0.11852541,0.54263699,0.830352,0.686946,0.024836,0.879689,0.86973,0.999239
